fname,label,manually_verified,fold
7e304d9b.wav,Acoustic_guitar,0,2
7e3411ef.wav,Bark,0,2
7e3b2b71.wav,Clarinet,0,2
7e416203.wav,Gunshot_or_gunfire,0,2
7e498870.wav,Double_bass,0,2
7e5c47c9.wav,Acoustic_guitar,0,2
7e60cedc.wav,Computer_keyboard,0,2
7e66cfeb.wav,Cello,0,2
7e6aaaa3.wav,Cello,0,2
7e6c15c7.wav,Harmonica,0,2
7e72bb53.wav,Microwave_oven,0,2
7e75301b.wav,Applause,0,2
7e7c5843.wav,Double_bass,0,2
7e85a484.wav,Double_bass,0,2
7e88dc0b.wav,Fireworks,0,2
7e8a75e1.wav,Gong,0,2
7e902870.wav,Knock,0,2
7e956288.wav,Bass_drum,0,2
7eab8be1.wav,Electric_piano,0,2
7eadea22.wav,Violin_or_fiddle,1,2
7eb29109.wav,Laughter,0,2
7eb5554e.wav,Bass_drum,0,2
7eb959ec.wav,Clarinet,1,2
7eb9dac0.wav,Violin_or_fiddle,1,2
7ec550df.wav,Fireworks,0,2
7ec8b121.wav,Saxophone,1,2
7ecbbb0d.wav,Scissors,0,3
7ed1b6b8.wav,Flute,0,2
7eda47a4.wav,Squeak,0,2
7edba859.wav,Burping_or_eructation,1,2
7edbc698.wav,Fireworks,0,2
7ee57922.wav,Trumpet,0,2
7ee6b501.wav,Gunshot_or_gunfire,0,2
7ee7a710.wav,Double_bass,1,2
7eeb1f03.wav,Trumpet,0,2
7ef2c8e9.wav,Fart,0,2
7ef380a8.wav,Acoustic_guitar,1,2
7f097912.wav,Gong,0,2
7f199dc1.wav,Hi-hat,0,2
7f1a7122.wav,Double_bass,0,2
7f1af3ae.wav,Computer_keyboard,0,2
7f268b2d.wav,Computer_keyboard,0,2
7f28550a.wav,Applause,0,2
7f3adc10.wav,Microwave_oven,0,2
7f3cd73e.wav,Bus,0,2
7f3e4512.wav,Burping_or_eructation,0,2
7f46849b.wav,Cello,0,2
7f4c86b4.wav,Cough,0,2
7f532d35.wav,Burping_or_eructation,0,2
7f553a15.wav,Violin_or_fiddle,1,2
7f60f335.wav,Laughter,1,2
7f6dfd5b.wav,Flute,0,2
7f70f1a1.wav,Bark,1,2
7f7310a5.wav,Snare_drum,0,2
7f7cb49c.wav,Gong,1,2
7f80d12f.wav,Cough,0,2
7f828087.wav,Acoustic_guitar,1,2
7f8acf3b.wav,Applause,0,2
7f8b3192.wav,Knock,0,2
7fa57f89.wav,Applause,0,2
7fa88daa.wav,Saxophone,1,2
7fb68d4d.wav,Saxophone,1,2
7fb743e5.wav,Telephone,1,2
7fbb70f7.wav,Tearing,0,2
7fc3910c.wav,Gong,0,2
7fd46eaa.wav,Meow,0,2
7fd7030d.wav,Tearing,0,2
7fd75c5b.wav,Cowbell,0,2
7fd9457c.wav,Clarinet,0,2
7fdf7200.wav,Fart,1,2
7fe9ea95.wav,Glockenspiel,1,2
7ff6d11c.wav,Fireworks,0,2
7ff85c01.wav,Bus,0,2
7ff97a01.wav,Fart,0,2
8008d62d.wav,Chime,1,3
800b401e.wav,Clarinet,1,2
801a341a.wav,Violin_or_fiddle,1,2
80232152.wav,Trumpet,0,2
8023318b.wav,Gunshot_or_gunfire,1,2
802a3f2a.wav,Fireworks,1,2
803dfc52.wav,Fart,0,2
80536499.wav,Tearing,1,2
8055c0ec.wav,Squeak,0,2
8055f4cb.wav,Oboe,1,2
80653fbf.wav,Cello,0,2
8068797e.wav,Squeak,1,2
807116b8.wav,Clarinet,1,2
8073923c.wav,Double_bass,1,2
80784970.wav,Violin_or_fiddle,0,1
807a24e5.wav,Shatter,0,2
807e8ac4.wav,Flute,1,2
80811d3f.wav,Glockenspiel,1,2
80833995.wav,Trumpet,0,2
8084970f.wav,Saxophone,1,2
808f7ab9.wav,Knock,1,2
80947bcf.wav,Drawer_open_or_close,0,2
809ab667.wav,Gong,0,2
809ea09e.wav,Bass_drum,1,2
80a3da4a.wav,Bark,0,2
80b495a8.wav,Tearing,1,2
80bbb34a.wav,Harmonica,1,2
80bc5ee0.wav,Fart,0,2
80bc62a7.wav,Gong,0,2
80c11722.wav,Cough,1,2
80d11b17.wav,Violin_or_fiddle,1,2
80d22981.wav,Acoustic_guitar,0,2
80d4d3d5.wav,Squeak,0,2
80d770cd.wav,Saxophone,1,2
80df55dc.wav,Squeak,0,1
80e2a525.wav,Drawer_open_or_close,0,2
80ee3cc7.wav,Computer_keyboard,1,2
80ef109f.wav,Chime,0,1
80f1c762.wav,Knock,1,2
80f5c04c.wav,Knock,1,2
810015c2.wav,Tearing,0,2
8104f828.wav,Fart,0,2
811bf309.wav,Cello,1,2
811e1301.wav,Clarinet,1,2
8128d80e.wav,Trumpet,1,2
812f079e.wav,Hi-hat,0,2
81337cd8.wav,Double_bass,0,2
81345b23.wav,Tearing,0,2
813817a5.wav,Laughter,0,2
813bc785.wav,Knock,0,2
813ea098.wav,Applause,0,2
8149c6e7.wav,Hi-hat,0,2
815f1827.wav,Fireworks,0,2
816d65da.wav,Trumpet,1,2
817b6f59.wav,Oboe,0,2
817c5d68.wav,Drawer_open_or_close,1,2
8186d966.wav,Knock,0,2
8187a4ec.wav,Gong,1,2
81982d20.wav,Bark,0,2
819c9993.wav,Tearing,0,2
819f0f9d.wav,Cough,0,2
81a8919b.wav,Laughter,1,2
81b285ba.wav,Chime,1,3
81b607de.wav,Acoustic_guitar,0,2
81be79f6.wav,Flute,1,2
81c569b4.wav,Fireworks,1,2
81c62db2.wav,Double_bass,0,2
81c75486.wav,Microwave_oven,0,2
81cb6681.wav,Clarinet,0,2
81d516e0.wav,Meow,1,2
81d5d2c1.wav,Double_bass,0,2
81d6c294.wav,Cough,0,2
81d9f077.wav,Cello,1,2
81db9098.wav,Bass_drum,0,2
81dcd25b.wav,Writing,0,2
81debe3a.wav,Bark,0,2
81e56a0f.wav,Violin_or_fiddle,1,2
81ec0f35.wav,Tambourine,1,2
81ec2e65.wav,Applause,0,2
81ef75df.wav,Flute,0,2
81f0b550.wav,Meow,0,2
81f0cefe.wav,Double_bass,0,2
81f0d826.wav,Writing,0,2
81f64557.wav,Knock,1,2
820a35a5.wav,Tambourine,1,2
820bcee9.wav,Bass_drum,1,2
820ca779.wav,Electric_piano,0,2
820f3645.wav,Saxophone,1,2
8217f351.wav,Clarinet,0,2
8226f95f.wav,Squeak,0,2
822956ab.wav,Gong,0,2
822fdbff.wav,Violin_or_fiddle,1,2
8231db6e.wav,Hi-hat,1,2
823e3be5.wav,Acoustic_guitar,1,2
8241c38c.wav,Harmonica,1,2
8245f614.wav,Harmonica,0,2
824c69d3.wav,Violin_or_fiddle,1,2
824ec543.wav,Squeak,0,2
825a9c77.wav,Applause,0,2
825d767e.wav,Tearing,0,2
8260494e.wav,Drawer_open_or_close,0,2
82689427.wav,Cello,0,2
826f23dd.wav,Acoustic_guitar,1,2
82727fe8.wav,Trumpet,0,2
827d48f9.wav,Cough,0,2
827ea9af.wav,Fart,1,2
8284f3a9.wav,Hi-hat,0,2
828b5e00.wav,Cough,0,2
82906bfa.wav,Shatter,0,2
82a8bcd4.wav,Writing,0,2
82aa2d0a.wav,Harmonica,1,2
82b513fe.wav,Violin_or_fiddle,1,2
82c11a88.wav,Violin_or_fiddle,1,2
82c4cf74.wav,Snare_drum,0,2
82c64894.wav,Fart,0,2
82ce8f1a.wav,Snare_drum,0,2
82d058e2.wav,Bus,0,2
82d4fb44.wav,Snare_drum,1,2
82d58fa4.wav,Clarinet,1,2
82dcb7ef.wav,Violin_or_fiddle,0,1
82df2d57.wav,Bass_drum,0,2
82e480d5.wav,Oboe,1,2
82ecb65c.wav,Acoustic_guitar,1,2
82ee1adc.wav,Finger_snapping,0,2
82eec9f2.wav,Computer_keyboard,0,2
82ef1c9a.wav,Gunshot_or_gunfire,0,2
82f235fc.wav,Drawer_open_or_close,0,2
82f36657.wav,Glockenspiel,0,1
82f9184f.wav,Clarinet,0,2
82fa96a7.wav,Acoustic_guitar,1,2
82feeab8.wav,Bass_drum,0,2
8316af6a.wav,Hi-hat,1,2
831812ad.wav,Writing,0,2
831c3001.wav,Flute,0,2
831efaf7.wav,Clarinet,0,2
833284de.wav,Computer_keyboard,1,2
8332e01d.wav,Double_bass,1,2
83375e41.wav,Burping_or_eructation,0,2
8342e575.wav,Shatter,0,2
8343332e.wav,Tearing,1,2
834b44c2.wav,Knock,0,2
834ccf9d.wav,Oboe,1,2
834d358a.wav,Shatter,0,2
83600384.wav,Tearing,0,2
837d1343.wav,Squeak,1,2
8388fbb9.wav,Fart,0,2
838edf19.wav,Fart,1,2
8393f945.wav,Laughter,0,1
83953b78.wav,Shatter,0,2
8396ddd8.wav,Clarinet,0,2
83990ed1.wav,Cough,0,2
83ad3ffd.wav,Tambourine,0,2
83bd40b1.wav,Saxophone,1,2
83be8d1d.wav,Harmonica,1,2
83bf905c.wav,Saxophone,1,2
83c2f33a.wav,Computer_keyboard,0,2
83c3d42b.wav,Fireworks,1,2
83c449b0.wav,Acoustic_guitar,0,2
83c8ac52.wav,Snare_drum,0,2
83cdded0.wav,Flute,0,2
83dfe2f2.wav,Hi-hat,0,2
83ee99c0.wav,Burping_or_eructation,1,2
83f17580.wav,Applause,0,2
8400fd89.wav,Oboe,1,2
84043116.wav,Bass_drum,0,2
84298f51.wav,Tearing,0,2
843035cc.wav,Shatter,1,2
843f7c2f.wav,Trumpet,0,2
84404ec9.wav,Clarinet,0,2
844467e9.wav,Oboe,0,2
844da63b.wav,Hi-hat,1,2
84658e7e.wav,Fart,1,2
8473a4d6.wav,Knock,0,2
847ffe2b.wav,Shatter,0,2
848299ba.wav,Acoustic_guitar,0,2
84894270.wav,Tearing,0,1
848d442c.wav,Violin_or_fiddle,0,2
848faca3.wav,Violin_or_fiddle,1,2
849aaba0.wav,Gong,0,2
849b45e8.wav,Applause,0,2
849d97d6.wav,Double_bass,0,2
84a731ba.wav,Drawer_open_or_close,1,2
84a7f354.wav,Clarinet,0,2
84a94600.wav,Drawer_open_or_close,1,2
84ac80e6.wav,Squeak,0,2
84b379fe.wav,Fart,0,2
84ba894c.wav,Saxophone,1,2
84c51120.wav,Tearing,0,2
84c521bf.wav,Saxophone,1,2
84d0e459.wav,Tambourine,1,2
84d59369.wav,Gunshot_or_gunfire,1,2
84d625e6.wav,Trumpet,0,2
84d8c795.wav,Oboe,0,2
84e54455.wav,Saxophone,1,2
84e9c4e0.wav,Writing,0,2
84eb2d7f.wav,Tambourine,0,2
84f46494.wav,Clarinet,1,2
84f5b84b.wav,Flute,1,2
851eef4a.wav,Fireworks,1,2
85283172.wav,Bark,0,2
85313bfa.wav,Meow,0,2
8536c75e.wav,Burping_or_eructation,0,2
85395673.wav,Trumpet,1,2
853c5a08.wav,Cello,1,2
853c629f.wav,Writing,1,2
85400833.wav,Knock,0,2
8545f769.wav,Tearing,0,2
85470ae2.wav,Squeak,1,2
85516706.wav,Applause,1,2
85558d98.wav,Laughter,0,2
8558d866.wav,Flute,1,2
856c065c.wav,Keys_jangling,0,2
856e5b54.wav,Finger_snapping,0,2
856ef8d7.wav,Double_bass,0,2
8577216f.wav,Scissors,0,2
85830943.wav,Shatter,1,2
85834e0b.wav,Flute,1,2
8585a392.wav,Clarinet,1,2
858c074f.wav,Harmonica,0,1
8599f0a2.wav,Saxophone,1,2
859d1f98.wav,Gong,0,2
85a9afc9.wav,Cowbell,0,2
85b224b5.wav,Cough,0,2
85b3260e.wav,Oboe,1,2
85b3b38d.wav,Violin_or_fiddle,1,2
85bd7e1b.wav,Violin_or_fiddle,1,2
85cbd616.wav,Squeak,1,2
85cf80fa.wav,Scissors,0,2
85d0c016.wav,Tambourine,0,2
85d6a7d2.wav,Flute,1,2
85d825f1.wav,Double_bass,0,2
85db997c.wav,Oboe,0,2
85dc51de.wav,Oboe,0,2
85e1bc86.wav,Scissors,0,2
85e3073f.wav,Saxophone,1,2
85ed4220.wav,Acoustic_guitar,0,2
85f0bac3.wav,Bus,0,2
85fad626.wav,Gong,1,2
85fd2b40.wav,Clarinet,0,2
8603a913.wav,Squeak,0,2
8606ec28.wav,Bark,1,2
8607ea02.wav,Telephone,1,2
860a2f2e.wav,Saxophone,1,2
86154cb7.wav,Violin_or_fiddle,0,2
862dfdbc.wav,Microwave_oven,0,2
86392626.wav,Knock,1,2
863b0255.wav,Oboe,1,2
864b28d3.wav,Fireworks,0,2
8650e7fd.wav,Acoustic_guitar,0,2
865defec.wav,Gong,1,2
8660a1b7.wav,Bus,0,2
8667eeef.wav,Writing,0,2
86692bfd.wav,Bark,1,2
8674c96e.wav,Flute,0,2
8680253f.wav,Scissors,1,3
868622f3.wav,Bark,0,2
86881793.wav,Harmonica,1,2
868db11e.wav,Double_bass,0,2
86a9ffb6.wav,Bus,0,2
86bb7902.wav,Applause,0,2
86db4afb.wav,Double_bass,0,2
86df2de7.wav,Drawer_open_or_close,0,2
86e11409.wav,Fireworks,0,2
86e8698a.wav,Violin_or_fiddle,0,2
86e9e5a2.wav,Keys_jangling,1,2
86f881f3.wav,Double_bass,0,2
86fac849.wav,Laughter,1,2
86fb0077.wav,Harmonica,1,3
87039812.wav,Hi-hat,1,2
87065860.wav,Oboe,1,2
8708ffe8.wav,Clarinet,0,2
87192927.wav,Applause,0,2
871c860e.wav,Laughter,0,2
87286ca4.wav,Saxophone,1,2
87389ed4.wav,Violin_or_fiddle,0,2
874959d9.wav,Clarinet,1,2
8755f4f5.wav,Laughter,0,2
87608845.wav,Gong,1,2
8767dfe3.wav,Bark,0,2
876cd66b.wav,Meow,0,2
876fee0d.wav,Burping_or_eructation,0,2
876ff433.wav,Gong,0,2
877cf83e.wav,Knock,1,2
8790323b.wav,Gong,0,2
879796a5.wav,Double_bass,0,2
879ca7a3.wav,Shatter,0,2
879ed758.wav,Telephone,1,2
87a12c75.wav,Bark,1,2
87a2b293.wav,Hi-hat,1,2
87b9435b.wav,Scissors,0,3
87d039f6.wav,Electric_piano,1,2
87e8ae71.wav,Violin_or_fiddle,1,2
87f61fc5.wav,Tearing,0,2
87f9edd8.wav,Scissors,0,2
87fc1fad.wav,Applause,1,2
87fc3b03.wav,Squeak,0,2
880c48fa.wav,Acoustic_guitar,0,2
880ddc3a.wav,Hi-hat,0,2
880f4f68.wav,Tambourine,1,2
881ef01f.wav,Fireworks,1,2
882d631c.wav,Knock,0,2
884395c9.wav,Shatter,0,2
88472317.wav,Tambourine,0,2
88482f9c.wav,Knock,0,2
88500b88.wav,Cello,1,2
88507406.wav,Trumpet,1,2
8855b468.wav,Fart,0,2
8861d942.wav,Gunshot_or_gunfire,0,2
8863113b.wav,Writing,0,2
8865cc0e.wav,Computer_keyboard,0,2
886f3b89.wav,Tearing,0,2
887435e1.wav,Gunshot_or_gunfire,1,2
88780eac.wav,Bass_drum,1,2
88811cbe.wav,Glockenspiel,0,2
888cff5e.wav,Drawer_open_or_close,0,2
88928a07.wav,Burping_or_eructation,0,2
889a0bc2.wav,Violin_or_fiddle,1,2
889edf2f.wav,Violin_or_fiddle,1,2
88ac1360.wav,Acoustic_guitar,0,2
88c42e27.wav,Gong,1,2
88cb5fa7.wav,Gunshot_or_gunfire,1,2
88dbcd44.wav,Keys_jangling,1,2
88e24910.wav,Tambourine,0,2
88e792b8.wav,Laughter,1,2
88e99f1c.wav,Applause,0,2
88f4eb4d.wav,Bass_drum,0,2
88fd411f.wav,Bark,0,2
89055011.wav,Violin_or_fiddle,1,2
8916ffcd.wav,Clarinet,1,2
892505e9.wav,Double_bass,0,2
89269203.wav,Gong,0,2
8928d1c6.wav,Bus,1,2
892a2db5.wav,Electric_piano,1,2
893427c3.wav,Gong,0,2
893af25d.wav,Writing,0,2
89462d3b.wav,Flute,0,2
894fd536.wav,Squeak,0,2
89515baf.wav,Meow,1,2
8952eee3.wav,Laughter,0,2
896797e3.wav,Computer_keyboard,1,2
897eed84.wav,Cello,0,2
897fc1c4.wav,Chime,1,3
8986cced.wav,Flute,1,2
8987511f.wav,Acoustic_guitar,0,2
898a757e.wav,Applause,0,2
899e2e78.wav,Fart,0,2
899eb17b.wav,Applause,0,2
89a058e2.wav,Acoustic_guitar,0,2
89a645fe.wav,Drawer_open_or_close,0,2
89adfd2e.wav,Violin_or_fiddle,0,2
89affc19.wav,Cough,0,2
89b17560.wav,Microwave_oven,1,2
89c2111f.wav,Double_bass,0,2
89c5c01b.wav,Harmonica,1,3
89d12569.wav,Flute,0,2
89d16dbb.wav,Trumpet,1,2
89d4119c.wav,Oboe,1,2
89da251b.wav,Fireworks,0,2
89e2578a.wav,Applause,0,2
89e543b0.wav,Laughter,0,2
89f13bb9.wav,Bus,0,2
89f33989.wav,Clarinet,0,2
89f8b625.wav,Tambourine,0,2
8a05af88.wav,Chime,1,3
8a11b736.wav,Laughter,0,2
8a13412a.wav,Laughter,0,2
8a2f4e19.wav,Acoustic_guitar,1,2
8a364f26.wav,Applause,1,2
8a3e5147.wav,Clarinet,0,2
8a45aa41.wav,Gunshot_or_gunfire,1,3
8a4d0d1e.wav,Hi-hat,1,2
8a4fce15.wav,Tearing,0,2
8a635ff8.wav,Tambourine,1,2
8a68f631.wav,Saxophone,1,2
8a6ad56f.wav,Cello,0,2
8a6c6627.wav,Snare_drum,0,2
8a739529.wav,Cowbell,0,2
8a843f42.wav,Snare_drum,1,2
8a853191.wav,Telephone,1,2
8a8a9e60.wav,Finger_snapping,1,2
8a9c77de.wav,Bark,0,2
8aaada9f.wav,Clarinet,0,2
8aab3694.wav,Cowbell,1,2
8ac249cc.wav,Bass_drum,1,2
8ad0ed99.wav,Finger_snapping,1,2
8ad14a86.wav,Hi-hat,0,2
8ae50c6c.wav,Fireworks,1,2
8ae68e01.wav,Shatter,0,2
8ae899e7.wav,Telephone,1,3
8aeb76f4.wav,Burping_or_eructation,0,2
8af3c40f.wav,Cello,1,2
8b0408b1.wav,Trumpet,0,2
8b12ea14.wav,Burping_or_eructation,0,2
8b14e805.wav,Snare_drum,1,2
8b28686b.wav,Writing,1,2
8b33f120.wav,Clarinet,0,2
8b3be47e.wav,Oboe,0,2
8b466188.wav,Scissors,1,3
8b49f457.wav,Finger_snapping,0,2
8b563f92.wav,Oboe,0,2
8b5798fc.wav,Bark,0,2
8b5d8ca5.wav,Cowbell,0,2
8b5fbd09.wav,Fart,0,2
8b613dd2.wav,Gunshot_or_gunfire,1,3
8b65c98b.wav,Saxophone,1,2
8b68eef8.wav,Bus,0,2
8b6a16de.wav,Bass_drum,1,2
8b76e49d.wav,Cough,0,2
8b774232.wav,Finger_snapping,0,2
8b911fb3.wav,Trumpet,0,2
8ba4228c.wav,Shatter,0,2
8bace939.wav,Knock,0,2
8bbd48e2.wav,Trumpet,1,3
8bc4df93.wav,Clarinet,0,2
8bc9a0b0.wav,Keys_jangling,0,2
8bd07e1d.wav,Scissors,0,2
8bd43789.wav,Cough,0,2
8bd786e4.wav,Tearing,0,2
8bd954b8.wav,Acoustic_guitar,0,2
8bdab359.wav,Gunshot_or_gunfire,0,2
8bf04217.wav,Applause,0,2
8bf2660c.wav,Tambourine,1,2
8bf73516.wav,Trumpet,0,2
8bff2f37.wav,Finger_snapping,0,2
8c048e36.wav,Gong,0,2
8c0e42bb.wav,Computer_keyboard,1,2
8c1a31cf.wav,Applause,0,2
8c1d4c50.wav,Violin_or_fiddle,1,2
8c214788.wav,Snare_drum,0,2
8c3697ba.wav,Chime,0,3
8c3aab76.wav,Oboe,0,2
8c3c2bee.wav,Tearing,0,2
8c452b56.wav,Flute,1,2
8c4c25d9.wav,Laughter,1,2
8c4d172c.wav,Knock,0,2
8c4e655a.wav,Fireworks,0,2
8c525564.wav,Clarinet,0,3
8c593c6e.wav,Gunshot_or_gunfire,0,2
8c5de0f8.wav,Meow,0,2
8c639bdb.wav,Shatter,0,2
8c70ed9b.wav,Squeak,0,2
8c78be1b.wav,Snare_drum,0,2
8c7b4f0e.wav,Telephone,1,3
8c7f9a97.wav,Fart,0,2
8c8112f6.wav,Clarinet,0,2
8c864a74.wav,Hi-hat,0,2
8c880b2a.wav,Trumpet,0,2
8c955bf1.wav,Finger_snapping,1,2
8c9da787.wav,Violin_or_fiddle,1,2
8c9db47d.wav,Tearing,0,2
8ca18c58.wav,Oboe,0,2
8cb2b991.wav,Hi-hat,0,2
8cc1f61d.wav,Trumpet,0,3
8cc7897c.wav,Bark,1,2
8cce99fa.wav,Telephone,1,3
8cd1bd28.wav,Fart,0,2
8cd809d3.wav,Hi-hat,1,2
8ce07f01.wav,Harmonica,1,3
8ce2e863.wav,Double_bass,1,2
8ce4c32b.wav,Oboe,1,2
8cec30c7.wav,Fart,0,3
8cfbfd2c.wav,Bass_drum,0,2
8d089129.wav,Bark,0,2
8d0d7231.wav,Double_bass,0,2
8d1109d2.wav,Gunshot_or_gunfire,1,3
8d1c02e7.wav,Tearing,0,2
8d1e3202.wav,Gong,0,2
8d314fba.wav,Oboe,1,2
8d31e024.wav,Writing,1,2
8d3a58d0.wav,Tearing,1,2
8d3acc31.wav,Shatter,1,2
8d3fff7f.wav,Gong,0,2
8d458e5a.wav,Gong,1,2
8d490c5e.wav,Bass_drum,0,2
8d4a12e6.wav,Trumpet,0,2
8d4f9ffa.wav,Double_bass,1,2
8d50a022.wav,Bark,0,2
8d51290f.wav,Cello,1,2
8d5d3920.wav,Gong,0,2
8d637767.wav,Shatter,0,2
8d647117.wav,Clarinet,0,3
8d6823f1.wav,Chime,1,3
8d72a0b3.wav,Flute,1,2
8d740ee0.wav,Fart,0,2
8d742748.wav,Trumpet,0,2
8d7a9c06.wav,Laughter,0,2
8d7aae4f.wav,Fart,0,2
8d7d7dba.wav,Violin_or_fiddle,1,2
8d7e73e0.wav,Fireworks,0,2
8d8a80b5.wav,Cowbell,1,2
8d8ed10d.wav,Violin_or_fiddle,1,2
8d8fb79c.wav,Glockenspiel,1,2
8d915840.wav,Bark,0,2
8da48ff3.wav,Squeak,1,2
8da5ec66.wav,Bark,0,2
8da6c391.wav,Saxophone,1,2
8da75280.wav,Acoustic_guitar,1,2
8db20ce5.wav,Chime,0,2
8dccb289.wav,Keys_jangling,1,2
8dd47439.wav,Trumpet,0,3
8dd69b5e.wav,Violin_or_fiddle,0,2
8dde6929.wav,Applause,1,2
8de17a01.wav,Drawer_open_or_close,0,2
8de2c5c4.wav,Tearing,0,2
8de5e04d.wav,Trumpet,0,2
8df80bfa.wav,Bass_drum,0,2
8dfd2855.wav,Acoustic_guitar,0,2
8e02faf0.wav,Snare_drum,0,2
8e07e2e1.wav,Bark,1,2
8e09320a.wav,Fart,1,2
8e0d525a.wav,Chime,0,2
8e112616.wav,Tearing,0,2
8e135724.wav,Saxophone,1,2
8e149650.wav,Squeak,0,2
8e21023c.wav,Clarinet,0,3
8e26553c.wav,Computer_keyboard,0,2
8e2d8cf6.wav,Cello,0,2
8e2df31d.wav,Cello,1,2
8e2f7700.wav,Laughter,0,3
8e30295e.wav,Computer_keyboard,0,2
8e33db3e.wav,Chime,1,3
8e3eac13.wav,Violin_or_fiddle,0,2
8e4222a4.wav,Knock,0,2
8e431770.wav,Microwave_oven,1,2
8e48f5a7.wav,Cello,0,2
8e54d47b.wav,Oboe,0,3
8e58f5e5.wav,Bark,1,2
8e61b0a5.wav,Squeak,0,2
8e718b85.wav,Trumpet,0,2
8e71e639.wav,Fart,1,3
8e741321.wav,Shatter,0,2
8e7512f7.wav,Finger_snapping,0,2
8e7aa2e1.wav,Harmonica,1,3
8e8abdc1.wav,Microwave_oven,1,3
8e985727.wav,Bass_drum,0,2
8e9d1edf.wav,Knock,1,2
8ea4789f.wav,Bass_drum,0,2
8eaa7d44.wav,Trumpet,0,2
8eab7b01.wav,Bass_drum,0,2
8eae7d07.wav,Computer_keyboard,1,2
8eb59f72.wav,Fireworks,0,2
8ebeeb5b.wav,Clarinet,0,3
8ee44fb5.wav,Clarinet,1,2
8eee05c1.wav,Oboe,1,2
8ef998b5.wav,Burping_or_eructation,0,2
8f02b1f2.wav,Tearing,1,2
8f0513e9.wav,Hi-hat,1,2
8f0a4562.wav,Bark,1,2
8f10f476.wav,Hi-hat,1,2
8f15c883.wav,Burping_or_eructation,0,2
8f19ac6d.wav,Cough,0,2
8f19c3a5.wav,Snare_drum,1,2
8f223da9.wav,Saxophone,1,2
8f2fd2f4.wav,Cello,0,2
8f339c50.wav,Acoustic_guitar,0,2
8f399fa2.wav,Tearing,0,2
8f41f868.wav,Shatter,0,2
8f4390df.wav,Cello,0,2
8f4643d4.wav,Cowbell,0,2
8f5cdb59.wav,Harmonica,1,3
8f5d2164.wav,Tambourine,0,2
8f5e0b34.wav,Applause,0,2
8f6071d2.wav,Drawer_open_or_close,0,2
8f6fc115.wav,Clarinet,0,2
8f7a89f4.wav,Gunshot_or_gunfire,1,3
8f85b428.wav,Bass_drum,0,3
8f8ede38.wav,Hi-hat,0,2
8f9ebf7b.wav,Knock,1,2
8fa096bf.wav,Saxophone,1,2
8fa8aab6.wav,Burping_or_eructation,1,2
8fad9735.wav,Clarinet,0,2
8fb0b956.wav,Chime,1,3
8fb1b5af.wav,Harmonica,0,3
8fbdf4c2.wav,Writing,0,2
8fda0208.wav,Burping_or_eructation,0,2
8fde3ad1.wav,Tambourine,1,2
8fe0469c.wav,Saxophone,1,2
8fe28f2e.wav,Microwave_oven,1,3
8fe6b850.wav,Writing,0,2
8fed2993.wav,Shatter,0,2
8fefc225.wav,Computer_keyboard,0,2
8ffbd5ae.wav,Cough,0,2
8ffd4ff9.wav,Gunshot_or_gunfire,0,2
901370b6.wav,Clarinet,0,3
90146556.wav,Tearing,0,2
9014c39d.wav,Microwave_oven,0,2
9018e669.wav,Writing,0,2
9023308d.wav,Tambourine,0,2
902357e2.wav,Glockenspiel,1,2
902e49cf.wav,Hi-hat,0,2
903f5020.wav,Saxophone,1,2
9053941a.wav,Double_bass,1,2
9060a15f.wav,Cello,0,2
90613d4b.wav,Clarinet,0,3
90683b15.wav,Tearing,0,2
906bc87d.wav,Harmonica,0,3
909a890d.wav,Chime,0,2
90a30800.wav,Squeak,0,3
90a3a39c.wav,Flute,1,2
90b05b4d.wav,Trumpet,0,2
90d2cad4.wav,Writing,0,2
90e2a01d.wav,Gunshot_or_gunfire,1,3
90e7eaec.wav,Fart,0,3
90ecea38.wav,Gunshot_or_gunfire,1,3
90f1b37c.wav,Tambourine,0,2
90f1c05d.wav,Bass_drum,0,2
90fbd4f8.wav,Trumpet,0,2
9104c38a.wav,Microwave_oven,0,2
910dc153.wav,Electric_piano,1,2
911a824f.wav,Drawer_open_or_close,1,2
91214155.wav,Clarinet,0,2
91293e97.wav,Tearing,0,2
912c25f8.wav,Shatter,1,2
9133b9de.wav,Drawer_open_or_close,0,2
91363087.wav,Burping_or_eructation,0,2
9147666d.wav,Violin_or_fiddle,1,2
914d75e2.wav,Double_bass,0,2
914df865.wav,Meow,0,2
9154e60b.wav,Squeak,0,3
9155f4ee.wav,Knock,0,2
91589588.wav,Cello,1,2
915f042e.wav,Gong,0,2
9164250b.wav,Bus,0,2
9168923c.wav,Shatter,1,2
916a1e9e.wav,Knock,0,3
916c8ad4.wav,Glockenspiel,0,2
916d0fc4.wav,Oboe,0,2
916f2fba.wav,Computer_keyboard,0,2
917940e7.wav,Laughter,1,2
918045e3.wav,Trumpet,0,2
91809693.wav,Computer_keyboard,0,3
918d0d06.wav,Saxophone,1,2
918e91ba.wav,Flute,1,2
91ad5777.wav,Oboe,1,2
91c20b98.wav,Snare_drum,0,2
91c86274.wav,Clarinet,0,2
91d51cde.wav,Clarinet,0,3
91dded5f.wav,Drawer_open_or_close,0,2
91dec7b9.wav,Fart,1,3
91f1da02.wav,Squeak,0,2
91f4fbbe.wav,Cello,0,2
92076449.wav,Fireworks,0,2
9208fc8a.wav,Laughter,0,2
